project_id,plotid,image_year,image_julday,dominant_landuse,dominant_landcover,change_process,change_process_notes,interpreter
Austria,1024,2016,216,Other,Non-tree,Stable,,131
Austria,1025,1984,218,Other,Trees,,,131
Austria,1025,2016,226,Other,Trees,Stable,,131
Austria,1026,1984,218,Forest,Trees,,,131
Austria,1026,2016,203,Forest,Trees,Stable,,131
Austria,1027,1984,193,Forest,Trees,,,131
Austria,1027,2016,216,Forest,Trees,Stable,,131
Austria,1028,1984,218,Forest,Trees,,,131
Austria,1028,2016,202,Forest,Trees,Stable,,131
Austria,1029,1984,218,Other,Non-tree,,,131
Austria,1029,2016,258,Other,Non-tree,Stable,,131
Austria,1030,1984,289,Other,Non-tree,,,131
Austria,1030,2016,240,Other,Non-tree,Stable,,131
Austria,1031,1984,218,Other,Non-tree,,,131
Austria,1031,2016,217,Other,Non-tree,Stable,,131
Austria,1032,1984,248,Forest,Trees,,,131
Austria,1032,2016,216,Forest,Trees,Stable,,131
Austria,1033,1984,218,Forest,Trees,,,131
Austria,1033,2016,203,Forest,Trees,Decline,,131
Austria,1034,1984,246,Forest,Trees,,,131
Austria,1034,2016,199,Forest,Trees,Stable,,131
Austria,1035,1984,218,Other,Non-tree,,,131
Austria,1035,2016,217,Other,Non-tree,Stable,,131
Austria,1036,1984,218,Forest,Trees,,,131
Austria,1036,2016,242,Forest,Trees,Stable,,131
Austria,1037,1984,218,Forest,Trees,,,131
Austria,1037,2009,214,Forest,Trees,Stable,,131
Austria,1037,2010,201,Forest,Trees,Harvest,thinning,131
Austria,1037,2016,194,Forest,Trees,Growth/Recovery,,131
Austria,1038,1984,234,Other,Non-tree,,,131
Austria,1038,2016,209,Other,Non-tree,Stable,,131
Austria,1039,1984,193,Other,Non-tree,,,131
Austria,1039,2016,193,Other,Non-tree,Stable,,131
Austria,1040,1984,234,Forest,Trees,,,131
Austria,1040,2016,233,Forest,Trees,Stable,,131
Austria,1041,1984,234,Other,Non-tree,,,131
Austria,1041,2016,217,Other,Non-tree,Stable,,131
Austria,1042,1984,193,Other,Non-tree,,,131
Austria,1042,2016,200,Other,Non-tree,Stable,,131
Austria,1043,1984,310,Other,Non-tree,,,131
Austria,1043,2016,238,Other,Non-tree,Stable,,131
Austria,1044,1984,218,Other,Non-tree,,,131
Austria,1044,2016,217,Other,Non-tree,Stable,,131
Austria,1045,1984,218,Forest,Trees,,,131
Austria,1045,2016,203,Forest,Trees,Decline,,131
Austria,1046,1984,193,Other,Non-tree,,,131
Austria,1046,2016,216,Other,Non-tree,Stable,,131
Austria,1047,1984,218,Other,Non-tree,,,131
Austria,1047,2016,211,Other,Non-tree,Stable,,131
Austria,1048,1984,248,Other,Non-tree,,,131
Austria,1048,2016,216,Other,Non-tree,Stable,,131
Austria,1049,1984,243,Other,Non-tree,,,131
Austria,1049,2016,211,Other,Non-tree,Stable,,131
Austria,1050,1984,193,Other,Trees,,,131
Austria,1050,2016,216,Other,Trees,Stable,,131
Austria,1051,1984,218,Forest,Trees,,,131
Austria,1051,2016,194,Forest,Trees,Stable,,131
Austria,1052,1984,248,Other,Non-tree,,,131
Austria,1052,2016,241,Other,Non-tree,Stable,,131
Austria,1053,1984,234,Forest,Trees,,,131
Austria,1053,2016,217,Forest,Trees,Stable,,131
Austria,1054,1984,248,Forest,Trees,,,131
Austria,1054,2016,216,Forest,Trees,Decline,,131
Austria,1055,1984,218,Other,Non-tree,,,131
Austria,1055,2016,201,Other,Non-tree,Stable,,131
Austria,1056,1984,218,Forest,Trees,,,131
Austria,1056,1996,226,Forest,Trees,Stable,,131
Austria,1056,1998,135,Forest,Non-tree,Harvest,clearcut,131
Austria,1056,2016,217,Forest,Non-tree,Growth/Recovery,,131
Austria,1057,1984,218,Other,Non-tree,,,131
Austria,1057,2016,217,Other,Non-tree,Stable,,131
Austria,1058,1984,218,Forest,Trees,,,131
Austria,1058,2016,211,Forest,Trees,Stable,,131
Austria,1059,1984,218,Other,Non-tree,,,131
Austria,1059,2016,202,Other,Non-tree,Stable,,131
Austria,1060,1984,246,Other,Non-tree,,,131
Austria,1060,2016,206,Other,Non-tree,Stable,,131
Austria,1061,1984,193,Other,Non-tree,,,131
Austria,1061,2016,217,Other,Non-tree,Stable,,131
Austria,1062,1984,234,Other,Non-tree,,,131
Austria,1062,2016,233,Other,Non-tree,Stable,,131
Austria,1063,1984,218,Forest,Trees,,,131
Austria,1063,2016,217,Forest,Trees,Stable,,131
Austria,1064,1985,225,Forest,Trees,,,131
Austria,1064,1998,213,Forest,Trees,Stable,,131
Austria,1064,2016,215,Forest,Trees,Decline,,131
Austria,1065,1984,218,Forest,Trees,,,131
Austria,1065,2014,204,Forest,Trees,Stable,,131
Austria,1065,2016,217,Forest,Trees,Other,,131
Austria,1066,1984,218,Forest,Trees,,,131
Austria,1066,1995,223,Forest,Trees,Growth/Recovery,,131
Austria,1066,2016,217,Forest,Trees,Stable,,131
Austria,1067,1984,218,Other,Non-tree,,,131
Austria,1067,2016,217,Other,Non-tree,Stable,,131
Austria,1068,1984,248,Forest,Trees,,,131
Austria,1068,2002,209,Forest,Trees,Stable,,131
Austria,1068,2003,196,Forest,Non-tree,Harvest,sanitation,131
Austria,1068,2015,212,Forest,Non-tree,Stable,,131
Austria,1069,1984,246,Forest,Trees,,,131
Austria,1069,2016,199,Forest,Trees,Decline,,131
Austria,1070,1984,193,Forest,Trees,,,131
Austria,1070,2016,216,Forest,Trees,Stable,,131
Austria,1071,1984,218,Other,Non-tree,,,131
Austria,1071,2016,219,Other,Non-tree,Stable,,131
Austria,1072,1984,248,Forest,Trees,,,131
Austria,1072,2016,216,Forest,Trees,Stable,,131
Austria,1073,1984,246,Forest,Trees,,,131
Austria,1073,2016,199,Forest,Trees,Stable,,131
Austria,1074,1984,287,Forest,Trees,,,131
Austria,1074,2005,208,Forest,Trees,Stable,,131
Austria,1074,2006,203,Forest,Non-tree,Harvest,clearcut,131
Austria,1074,2016,199,Forest,Non-tree,Growth/Recovery,,131
Austria,1075,1984,312,Other,Non-tree,,,131
Austria,1075,2016,216,Other,Non-tree,Stable,,131
Austria,1076,1984,218,Other,Non-tree,,,131
Austria,1076,2016,219,Other,Non-tree,Stable,,131
Austria,1077,1984,193,Other,Non-tree,,,131
Austria,1077,2016,217,Other,Non-tree,Stable,,131
Austria,1078,1984,193,Forest,Non-tree,,,131
Austria,1078,2001,215,Forest,Trees,Growth/Recovery,,131
Austria,1078,2016,217,Forest,Trees,Stable,,131
Austria,1079,1984,234,Other,Non-tree,,,131
Austria,1079,2016,217,Other,Non-tree,Stable,,131
Austria,1080,1984,193,Other,Non-tree,,,131
Austria,1080,2016,201,Other,Non-tree,Stable,,131
Austria,1081,1984,287,Forest,Trees,,,131
Austria,1081,2001,213,Forest,Trees,Stable,,131
Austria,1081,2002,216,Forest,Trees,Harvest,thinning,131
Austria,1081,2009,211,Forest,Trees,Growth/Recovery,,131
Austria,1081,2010,222,Forest,Trees,Harvest,clearcut|thinning,131
Austria,1081,2016,239,Forest,Trees,Growth/Recovery,,131
Austria,1082,1984,193,Forest,Trees,,,131
Austria,1082,2015,222,Forest,Trees,Stable,,131
Austria,1083,1984,218,Forest,Trees,,,131
Austria,1083,1994,213,Forest,Trees,Stable,,131
Austria,1083,1995,216,Forest,Non-tree,Harvest,clearcut,131
Austria,1083,2002,236,Forest,Trees,Growth/Recovery,,131
Austria,1083,2014,220,Forest,Trees,Stable,,131
Austria,1084,1984,218,Other,Non-tree,,,131
Austria,1084,2016,218,Other,Non-tree,Stable,,131
Austria,1085,1985,234,Forest,Trees,,,131
Austria,1085,1998,222,Forest,Trees,Stable,,131
Austria,1085,1999,218,Forest,Trees,Harvest,clearcut,131
Austria,1085,2016,217,Forest,Trees,Stable,,131
Austria,1086,1984,193,Forest,Trees,,,131
Austria,1086,2016,201,Forest,Trees,Stable,,131
Austria,1087,1984,193,Other,Non-tree,,,131
Austria,1087,2016,233,Other,Non-tree,Stable,,131
Austria,1088,1984,218,Other,Non-tree,,,131
Austria,1088,2016,211,Other,Trees,Stable,,131
Austria,1089,1985,202,Forest,Trees,,,131
Austria,1089,2015,221,Forest,Trees,Stable,,131
Austria,1090,1984,234,Forest,Trees,,,131
Austria,1090,2016,217,Forest,Trees,Stable,,131
Austria,1091,1984,234,Forest,Trees,,,131
Austria,1091,2016,209,Forest,Trees,Stable,,131
Austria,1092,1984,218,Other,Non-tree,,,131
Austria,1092,2016,217,Other,Non-tree,Stable,,131
Austria,1093,1984,234,Other,Trees,,,131
Austria,1093,2016,202,Other,Non-tree,Stable,,131
Austria,1094,1984,218,Other,Non-tree,,,131
Austria,1094,2016,209,Other,Non-tree,Stable,,131
Austria,1095,1984,218,Other,Non-tree,,,131
Austria,1095,2016,211,Other,Non-tree,Stable,,131
Austria,1096,1984,218,Other,Non-tree,,,131
Austria,1096,2016,211,Other,Non-tree,Stable,,131
Austria,1097,1984,246,Other,Non-tree,,,131
Austria,1097,2016,214,Other,Non-tree,Stable,,131
Austria,1098,1984,193,Forest,Trees,,,131
Austria,1098,2016,217,Forest,Trees,Stable,,131
Austria,1099,1985,195,Forest,Trees,,,131
Austria,1099,2001,215,Forest,Trees,Stable,,131
Austria,1099,2003,222,Forest,Trees,Wind,,131
Austria,1099,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,1100,1984,248,Other,Non-tree,,,131
Austria,1100,2016,240,Other,Non-tree,Stable,,131
Austria,1101,1984,193,Forest,Trees,,,131
Austria,1101,2016,216,Forest,Trees,Stable,,131
Austria,1102,1984,218,Forest,Trees,,,131
Austria,1102,2016,233,Forest,Trees,Stable,,131
Austria,1103,1984,218,Other,Trees,,,131
Austria,1103,2016,219,Other,Trees,Stable,,131
Austria,1104,1984,218,Other,Trees,,,131
Austria,1104,2016,211,Other,Trees,Stable,,131
Austria,1105,1984,218,Other,Trees,,,131
Austria,1105,2016,203,Other,Trees,Stable,,131
Austria,1106,1984,234,Other,Non-tree,,,131
Austria,1106,2016,201,Other,Non-tree,Other,,131
Austria,1107,1984,246,Other,Non-tree,,,131
Austria,1107,2016,238,Other,Non-tree,Stable,,131
Austria,1108,1984,193,Forest,Trees,,,131
Austria,1108,2009,213,Forest,Trees,Stable,,131
Austria,1108,2010,216,Forest,Trees,Harvest,thinning,131
Austria,1108,2016,208,Forest,Trees,Stable,,131
Austria,1109,1984,193,Forest,Trees,,,131
Austria,1109,2015,222,Forest,Trees,Stable,,131
Austria,1110,1984,248,Forest,Trees,,,131
Austria,1110,2016,216,Forest,Trees,Stable,,131
Austria,1111,1984,218,Other,Non-tree,,,131
Austria,1111,2016,219,Other,Non-tree,Stable,,131
Austria,1112,1984,179,Other,Trees,,,131
Austria,1112,2016,218,Other,Trees,Stable,,131
Austria,1113,1984,234,Other,Non-tree,,,131
Austria,1113,2016,217,Other,Non-tree,Stable,,131
Austria,1114,1984,218,Other,Non-tree,,,131
Austria,1114,2016,211,Other,Non-tree,Stable,,131
Austria,1115,1984,193,Other,Non-tree,,,131
Austria,1115,2016,208,Other,Non-tree,Stable,,131
Austria,1116,1984,234,Other,Trees,,,131
Austria,1116,2016,209,Other,Trees,Stable,,131
Austria,1117,1984,218,Other,Non-tree,,,131
Austria,1117,2016,219,Other,Non-tree,Stable,,131
Austria,1118,1984,193,Forest,Trees,,,131
Austria,1118,2016,241,Forest,Trees,Stable,,131
Austria,1119,1985,234,Other,Non-tree,,,131
Austria,1119,2016,232,Other,Non-tree,Stable,,131
Austria,1120,1984,248,Other,Non-tree,,,131
Austria,1120,2016,215,Other,Non-tree,Stable,,131
Austria,1121,1984,234,Forest,Trees,,,131
Austria,1121,2016,217,Forest,Trees,Stable,,131
Austria,1122,1984,218,Other,Non-tree,,,131
Austria,1122,2016,217,Other,Non-tree,Stable,,131
Austria,1123,1984,193,Forest,Trees,,,131
Austria,1123,2010,223,Forest,Trees,Stable,,131
Austria,1123,2012,214,Forest,Non-tree,Harvest,clearcut,131
Austria,1123,2016,216,Forest,Non-tree,Growth/Recovery,,131
Austria,1124,1984,234,Forest,Trees,,,131
Austria,1124,2015,222,Forest,Trees,Stable,,131
Austria,1125,1984,218,Other,Non-tree,,,131
Austria,1125,2016,211,Other,Non-tree,Stable,,131
Austria,1126,1984,218,Other,Non-tree,,,131
Austria,1126,2016,203,Other,Non-tree,Stable,,131
Austria,1127,1984,218,Other,Non-tree,,,131
Austria,1127,2016,217,Other,Non-tree,Stable,,131
Austria,1128,1984,193,Forest,Trees,,,131
Austria,1128,1990,216,Forest,Trees,Stable,,131
Austria,1128,1991,219,Forest,Trees,Harvest,clearcut|thinning,131
Austria,1128,2002,209,Forest,Trees,Growth/Recovery,,131
Austria,1128,2003,220,Forest,Trees,Harvest,thinning,131
Austria,1128,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,1129,1984,246,Other,Non-tree,,,131
Austria,1129,2016,238,Other,Non-tree,Stable,,131
Austria,1130,1984,193,Forest,Trees,,,131
Austria,1130,2016,216,Forest,Trees,Stable,,131
Austria,1131,1984,218,Forest,Trees,,,131
Austria,1131,2016,226,Forest,Trees,Stable,,131
Austria,1132,1984,241,Other,Trees,,,131
Austria,1132,2016,209,Other,Trees,Stable,,131
Austria,1133,1984,248,Forest,Trees,,,131
Austria,1133,2010,238,Forest,Trees,Stable,,131
Austria,1133,2011,233,Forest,Trees,Harvest,thinning,131
Austria,1133,2016,239,Forest,Trees,Growth/Recovery,,131
Austria,1134,1984,193,Forest,Trees,,,131
Austria,1134,2002,209,Forest,Trees,Stable,,131
Austria,1134,2005,210,Forest,Trees,Decline,,131
Austria,1134,2016,216,Forest,Trees,Stable,,131
Austria,1135,1984,193,Other,Non-tree,,,131
Austria,1135,2016,216,Other,Non-tree,Stable,,131
Austria,1136,1984,193,Forest,Trees,,,131
Austria,1136,2016,217,Forest,Trees,Stable,,131
Austria,1137,1984,193,Other,Non-tree,,,131
Austria,1137,2016,224,Other,Non-tree,Stable,,131
Austria,1138,1985,273,Other,Non-tree,,,131
Austria,1138,2016,216,Other,Non-tree,Stable,,131
Austria,1139,1984,248,Other,Trees,,,131
Austria,1139,2016,216,Other,Trees,Stable,,131
Austria,1140,1984,218,Forest,Trees,,,131
Austria,1140,2016,226,Forest,Trees,Stable,,131
Austria,1141,1984,193,Forest,Trees,,,131
Austria,1141,2016,208,Forest,Trees,Stable,,131
Austria,1142,1984,319,Forest,Trees,,,131
Austria,1142,2016,239,Forest,Trees,Stable,,131
Austria,1143,1984,234,Forest,Trees,,,131
Austria,1143,1998,295,Forest,Trees,Stable,,131
Austria,1143,1999,219,Forest,Trees,Harvest,thinning,131
Austria,1143,2007,217,Forest,Trees,Stable,,131
Austria,1143,2008,211,Forest,Non-tree,Harvest,clearcut|thinning,131
Austria,1143,2011,228,Forest,Non-tree,Growth/Recovery,,131
Austria,1143,2016,201,Forest,Non-tree,Stable,,131
Austria,1144,1984,246,Forest,Non-tree,,,131
Austria,1144,1996,167,Forest,Non-tree,Growth/Recovery,,131
Austria,1144,2016,199,Forest,Trees,Stable,,131
Austria,1145,1984,218,Forest,Trees,,,131
Austria,1145,2016,186,Forest,Trees,Stable,,131
Austria,1146,1984,218,Other,Non-tree,,,131
Austria,1146,2016,209,Other,Non-tree,Stable,,131
Austria,1147,1984,234,Forest,Trees,,,131
Austria,1147,2016,226,Forest,Trees,Stable,,131
Austria,1148,1984,218,Other,Non-tree,,,131
Austria,1148,2016,258,Other,Non-tree,Stable,,131
Austria,1149,1984,193,Forest,Trees,,,131
Austria,1149,2006,205,Forest,Trees,Stable,,131
Austria,1149,2007,217,Forest,Trees,Harvest,thinning,131
Austria,1149,2009,213,Forest,Trees,Growth/Recovery,,131
Austria,1149,2016,241,Forest,Trees,Stable,,131
Austria,1150,1984,248,Forest,Trees,,,131
Austria,1150,1989,236,Forest,Trees,Stable,,131
Austria,1150,1991,219,Forest,Non-tree,Harvest,clearcut,131
Austria,1150,1992,213,Forest,Non-tree,Growth/Recovery,,131
Austria,1150,2016,215,Forest,Trees,Stable,,131
Austria,1151,1984,232,Forest,Trees,,,131
Austria,1151,2016,225,Forest,Trees,Stable,,131
Austria,1152,1984,218,Other,Non-tree,,,131
Austria,1152,2016,217,Other,Non-tree,Stable,,131
Austria,1153,1984,193,Forest,Non-tree,,,131
Austria,1153,1997,244,Forest,Trees,Growth/Recovery,,131
Austria,1153,2012,214,Forest,Trees,Stable,,131
Austria,1153,2013,215,Forest,Trees,Harvest,thinning,131
Austria,1153,2016,233,Forest,Trees,Stable,thinning,131
Austria,1154,1984,193,Other,Non-tree,,,131
Austria,1154,2016,224,Other,Non-tree,Stable,,131
Austria,1155,1985,234,Other,Non-tree,,,131
Austria,1155,2016,224,Other,Non-tree,Stable,,131
Austria,1156,1984,218,Forest,Trees,,,131
Austria,1156,2016,217,Forest,Trees,Stable,,131
Austria,1157,1984,218,Forest,Trees,,,131
Austria,1157,2011,235,Forest,Trees,Stable,,131
Austria,1157,2015,223,Forest,Non-tree,Harvest,,131
Austria,1158,1984,287,Other,Non-tree,,,131
Austria,1158,2016,199,Other,Non-tree,Stable,,131
Austria,1159,1984,234,Other,Non-tree,,,131
Austria,1159,2016,202,Other,Non-tree,Stable,,131
Austria,1160,1984,193,Other,Non-tree,,,131
Austria,1160,2016,216,Other,Non-tree,Stable,,131
Austria,1161,1984,296,Forest,Trees,,,131
Austria,1161,2004,215,Forest,Trees,Stable,,131
Austria,1161,2005,209,Forest,Non-tree,Harvest,clearcut,131
Austria,1161,2007,206,Forest,Non-tree,Growth/Recovery,,131
Austria,1161,2016,200,Forest,Non-tree,Stable,,131
Austria,1162,1984,218,Forest,Trees,,,131
Austria,1162,2015,222,Forest,Trees,Stable,,131
Austria,1163,1984,218,Other,Non-tree,,,131
Austria,1163,2016,226,Other,Trees,Stable,,131
Austria,1164,1984,248,Forest,Trees,,,131
Austria,1164,2016,216,Forest,Trees,Stable,,131
Austria,1165,1984,218,Other,Trees,,,131
Austria,1165,2016,258,Other,Trees,Stable,,131
Austria,1166,1984,246,Forest,Trees,,,131
Austria,1166,2016,238,Forest,Trees,Stable,,131
Austria,1167,1984,246,Other,Non-tree,,,131
Austria,1167,2016,214,Other,Non-tree,Stable,,131
Austria,1168,1984,218,Other,Trees,,,131
Austria,1168,2016,233,Other,Trees,Stable,,131
Austria,1169,1984,218,Forest,Trees,,,131
Austria,1169,2006,206,Forest,Trees,Stable,,131
Austria,1169,2007,217,Forest,Non-tree,Harvest,clearcut,131
Austria,1169,2016,202,Forest,Non-tree,Growth/Recovery,,131
Austria,1170,1984,248,Forest,Trees,,,131
Austria,1170,2010,238,Forest,Trees,Stable,,131
Austria,1170,2012,221,Forest,Trees,Harvest,thinning,131
Austria,1170,2016,200,Forest,Trees,Growth/Recovery,,131
Austria,1171,1984,248,Other,Non-tree,,,131
Austria,1171,2016,239,Other,Non-tree,Stable,,131
Austria,1172,1984,234,Forest,Trees,,,131
Austria,1172,2012,182,Forest,Trees,Stable,,131
Austria,1172,2013,216,Forest,Trees,Harvest,clearcut,131
Austria,1172,2016,202,Forest,Trees,Growth/Recovery,,131
Austria,1173,1984,218,Forest,Trees,,,131
Austria,1173,2016,211,Forest,Trees,Stable,,131
Austria,1174,1984,218,Other,Non-tree,,,131
Austria,1174,2016,258,Other,Non-tree,Stable,,131
Austria,1175,1984,246,Other,Non-tree,,,131
Austria,1175,2016,215,Other,Non-tree,Stable,,131
Austria,1176,1984,193,Forest,Trees,,,131
Austria,1176,2016,201,Forest,Trees,Stable,,131
Austria,1177,1984,193,Other,Non-tree,,,131
Austria,1177,2016,201,Other,Non-tree,Stable,,131
Austria,1178,1984,193,Other,Non-tree,,,131
Austria,1178,2016,216,Other,Non-tree,Stable,,131
Austria,1179,1984,248,Forest,Trees,,,131
Austria,1179,2016,232,Forest,Trees,Stable,,131
Austria,1180,1984,193,Other,Non-tree,,,131
Austria,1180,2016,201,Other,Non-tree,Stable,,131
Austria,1181,1984,193,Forest,Trees,,,131
Austria,1181,2005,209,Forest,Trees,Stable,,131
Austria,1181,2006,221,Forest,Non-tree,Harvest,clearcut,131
Austria,1181,2016,216,Forest,Non-tree,Stable,,131
Austria,1182,1985,213,Forest,Trees,,,131
Austria,1182,1992,208,Forest,Trees,Stable,,131
Austria,1182,1994,213,Forest,Non-tree,Harvest,clearcut,131
Austria,1182,2016,219,Forest,Trees,Growth/Recovery,,131
Austria,1183,1984,193,Forest,Trees,,,131
Austria,1183,2016,216,Forest,Trees,Growth/Recovery,,131
Austria,1184,1984,193,Other,Non-tree,,,131
Austria,1184,2016,201,Other,Non-tree,Stable,,131
Austria,1185,1984,193,Forest,Trees,,,131
Austria,1185,2016,216,Forest,Trees,Stable,,131
Austria,1186,1985,225,Forest,Trees,,,131
Austria,1186,1998,213,Forest,Trees,Stable,,131
Austria,1186,1999,216,Forest,Trees,Harvest,clearcut,131
Austria,1186,2016,215,Forest,Trees,Stable,,131
Austria,1187,1984,218,Forest,Trees,,,131
Austria,1187,1998,272,Forest,Trees,Stable,,131
Austria,1187,1999,219,Forest,Trees,Harvest,sanitation,131
Austria,1187,2016,202,Forest,Trees,Stable,,131
Austria,1188,1984,287,Forest,Trees,,,131
Austria,1188,2016,239,Forest,Trees,Stable,,131
Austria,1189,1984,218,Other,Non-tree,,,131
Austria,1189,2016,241,Other,Non-tree,Stable,,131
Austria,1190,1984,218,Other,Trees,,,131
Austria,1190,2016,218,Other,Trees,Stable,,131
Austria,1191,1984,248,Other,Non-tree,,,131
Austria,1191,2016,215,Other,Non-tree,Stable,,131
Austria,1192,1984,193,Forest,Trees,,,131
Austria,1192,2005,217,Forest,Trees,Stable,,131
Austria,1192,2006,205,Forest,Trees,Harvest,clearcut,131
Austria,1192,2007,208,Forest,Trees,Growth/Recovery,,131
Austria,1192,2009,213,Forest,Trees,Stable,,131
Austria,1192,2010,216,Forest,Trees,Harvest,sanitation,131
Austria,1192,2016,216,Forest,Trees,Growth/Recovery,,131
Austria,1193,1984,218,Other,Non-tree,,,131
Austria,1193,2016,217,Other,Non-tree,Stable,,131
Austria,1194,1984,193,Other,Trees,,,131
Austria,1194,2016,216,Other,Trees,Stable,,131
Austria,1195,1985,225,Forest,Trees,,,131
Austria,1195,2016,239,Forest,Trees,Stable,,131
Austria,1196,1984,218,Forest,Trees,,,131
Austria,1196,2015,223,Forest,Trees,Stable,,131
